id	856_3	856_f	856_u	856_x	856_z	DATA	DATA_TYPE	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER	type	856_domain	856_filetype
unige:1047	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/4e8d3545-2b2b-4c61-bc10-763843a07f38	Restricted access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1047	Supplemental data	Article.pdf	https://archive-ouverte.unige.ch/download/dc91c846-9727-42c5-afde-f17f194bbfeb	Restricted access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1047	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/e4de5e1b-fa63-498e-bb92-e86e5e42feb1	Restricted access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1059	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/1b5965a6-b4bf-46ce-bc5e-68e3dd40a860	Restricted access	0	1	data supplements	2008	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1059	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/cba78d6b-b23f-40b4-b99f-65b0ca960fa6	Restricted access	0	1	data supplements	2008	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/a92df29b-3fae-4c40-8254-9e753c788824	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/79ac73de-a471-4be6-a5ea-0a0927765b4b	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/bdaa3c36-a856-451d-904e-d5813f14d1f4	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/cbcb0881-54ee-43a8-917e-512ea6979988	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/b93e4173-9016-45e6-88a3-d518f5c78078	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:1068	Supplemental data	Supplemental data.pdf	https://archive-ouverte.unige.ch/download/55867d15-314c-4ba4-a8bf-13ee29fe092b	Public access	0	1	data supplements	2008	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167403	Appendix	198_2022_6544_MOESM1_ESM.mp4	https://archive-ouverte.unige.ch/download/f0fe700a-c415-4cf3-b519-61c1313f62c4	Public access	0	1	appendixes	2022	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167476	Appendix	1-s2.0-S2213858715001369-mmc1.pdf	https://archive-ouverte.unige.ch/download/d37411db-78c5-4057-ab3b-a2698b7f5085	Restricted access	0	1	appendixes	2015	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167507	Supplemental data	41593_2021_972_MOESM1_ESM.pdf	https://archive-ouverte.unige.ch/download/07fcfce0-a95f-4af2-a136-4c09be160729	Restricted access	0	1	data supplements	2021	1	0	1	0	0	0	0	0	0	1	1	1	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc1.pdf	https://archive-ouverte.unige.ch/download/76e02f4c-5f69-49c6-8356-a81e210f3940	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc2.xlsx	https://archive-ouverte.unige.ch/download/10cdeb78-1777-4455-ae35-afd70ae0cea6	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc3.xlsx	https://archive-ouverte.unige.ch/download/b50894d5-9af8-4644-9ed9-de41ea8b2338	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc4.mp4	https://archive-ouverte.unige.ch/download/8b35f394-aecf-4c65-ab81-4e0c16b1177f	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc5.mp4	https://archive-ouverte.unige.ch/download/5c1b582e-aa9b-497c-8e1b-af581569f33e	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167508	Supplemental data	1-s2.0-S0896627323000272-mmc6.mp4	https://archive-ouverte.unige.ch/download/6fe3e258-58f8-4f26-b445-b3d2d18bab0b	Restricted access	0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167571	Supplemental data	41467_2023_36999_MOESM4_ESM.xlsx	https://archive-ouverte.unige.ch/download/185d9099-8862-4810-a085-281ffe06f91a	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167571	Supplemental data	41467_2023_36999_MOESM5_ESM.xlsx	https://archive-ouverte.unige.ch/download/e5d0e166-e363-40db-a53b-19e98267719c	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167571	Supplemental data	41467_2023_36999_MOESM6_ESM.xlsx	https://archive-ouverte.unige.ch/download/c043b7cf-e652-4f4c-b70e-852df6327110	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167571	Supplemental data	41467_2023_36999_MOESM7_ESM.xlsx	https://archive-ouverte.unige.ch/download/20f9b9f2-9d2d-4215-8ddb-3751176eca10	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167571	Supplemental data	41467_2023_36999_MOESM8_ESM(3).avi	https://archive-ouverte.unige.ch/download/5dbebf1a-0370-45df-a6a6-8a9c5351716a	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	AVI
unige:167577	Appendix	ds21-0084_Supplementary_Material_FI.docx	https://archive-ouverte.unige.ch/download/9f8f0543-9a9e-49de-a171-35b2e0ddc89b	Public access	0	1	appendixes	2023	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167579	Appendix	pharmaceutics-1762758-supplementary.pdf	https://archive-ouverte.unige.ch/download/8838206c-dfcb-4f83-ae8f-c3583244c0ab	Public access	0	1	appendixes	2022	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167605	Supplemental data	41405_2023_135_MOESM1_ESM.mp4	https://archive-ouverte.unige.ch/download/3b9e6d28-7047-46f5-aab6-625253111919	Public access	CC BY-4.0	1	data supplements	2023	1	0	0	0	0	0	1	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167605	Supplemental data	41405_2023_135_MOESM2_ESM.mp4	https://archive-ouverte.unige.ch/download/af42a91e-9848-4e40-8ee1-1fa4d1b39146	Public access	CC BY-4.0	1	data supplements	2023	1	0	0	0	0	0	1	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167605	Supplemental data	41405_2023_135_MOESM3_ESM.mp4	https://archive-ouverte.unige.ch/download/b0bb59c1-c033-4b17-a288-25887156ef78	Public access	CC BY-4.0	1	data supplements	2023	1	0	0	0	0	0	1	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167605	Supplemental data	41405_2023_135_MOESM4_ESM.docx	https://archive-ouverte.unige.ch/download/9da2d7e7-f1a0-497c-8297-79c066a76117	Public access	CC BY-4.0	1	data supplements	2023	1	0	0	0	0	0	1	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167679	Supplemental data	ijms-2251022-supplementary.pdf	https://archive-ouverte.unige.ch/download/6d8e0001-89ab-47a2-a9e6-9a259c8fae1d	Public access	CC BY-4.0	1	data supplements	2023	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167715	Appendix	EMBR-24-e55328-s001.xlsx	https://archive-ouverte.unige.ch/download/762ce526-9290-4aa8-aaa1-289cde17ef7e	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167715	Appendix	EMBR-24-e55328-s002.xlsx	https://archive-ouverte.unige.ch/download/1076a4ae-f6ec-4767-af76-298287031d92	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167715	Appendix	EMBR-24-e55328-s003.pdf	https://archive-ouverte.unige.ch/download/8f406b71-25ba-404a-94f6-fc0fb99d8633	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167715	Appendix	EMBR-24-e55328-s004.xlsx	https://archive-ouverte.unige.ch/download/1d5d9f0d-0b9c-485d-a91f-32ea08da9539	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167715	Appendix	EMBR-24-e55328-s005.pdf	https://archive-ouverte.unige.ch/download/6cbaf054-be16-4c37-ab1d-4cff81841e26	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167715	Appendix	EMBR-24-e55328-s006.xlsx	https://archive-ouverte.unige.ch/download/ede8297e-f327-4b8c-9e99-dc08a97a2293	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167715	Appendix	EMBR-24-e55328-s007.pdf	https://archive-ouverte.unige.ch/download/afdc0220-3cb6-4af3-b947-a1e5c5b6d701	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167715	Appendix	EMBR-24-e55328-s008.xlsx	https://archive-ouverte.unige.ch/download/e44ac9a1-03c1-45fb-a2dd-a8d82bf63dc7	Public access	0	1	appendixes	2023	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167748	Appendix	file2.pdf	https://archive-ouverte.unige.ch/download/82b3a142-1e01-44bf-9145-96ddc85c24e6	Public access	0	1	appendixes	2023	0	0	0	0	0	0	0	0	0	0	0	0	Thèse	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167758	Supplemental data	1-s2.0-S1053811922009533-mmc1-1.docx	https://archive-ouverte.unige.ch/download/4b2dd517-7121-426b-a80a-55b552c6ceb6	Public access	CC BY-4.0	1	data supplements	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167765	Appendix	antioxidants-2134163-supplementary.pdf	https://archive-ouverte.unige.ch/download/d0a0f93f-5fb2-45a0-ac18-0077ca730c4e	Public access	0	1	appendixes	2023	1	0	1	0	1	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167769	Appendix	SC-012-D1SC01929E-s003.pdf	https://archive-ouverte.unige.ch/download/d41b10fa-1df8-4ddd-8bc3-f7f8ac8bc8f2	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167769	Appendix	SC-012-D1SC01929E-s002.mp4	https://archive-ouverte.unige.ch/download/c3136f0b-453d-428f-b2ff-2b00005550da	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167769	Appendix	SC-012-D1SC01929E-s001.mp4	https://archive-ouverte.unige.ch/download/97976f3f-c6ed-46d5-9d12-dd84352b2b6a	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	MP4
unige:167770	Appendix	elife-65824-transrepform.docx	https://archive-ouverte.unige.ch/download/83c17d53-418a-4a5a-8a18-46be8dd39215	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167771	Appendix	41467_2021_27526_MOESM1_ESM.pdf	https://archive-ouverte.unige.ch/download/a393b142-9d32-4765-b19b-59b66140a81f	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	1	0	1	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167771	Appendix	41467_2021_27526_MOESM3_ESM.pdf	https://archive-ouverte.unige.ch/download/970f254d-b281-4fb1-b3f6-2372b80e75c0	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	1	0	1	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167771	Appendix	41467_2021_27526_MOESM2_ESM.pdf	https://archive-ouverte.unige.ch/download/81ec59d2-e588-4c93-9114-274359064598	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	1	0	1	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167774	Appendix	mz1c00142_si_001.pdf	https://archive-ouverte.unige.ch/download/cb7640bf-d9a9-4086-9c7c-e8a7146c2b71	Public access	0	1	appendixes	2021	1	0	0	0	1	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167783	Appendix	13059_2023_2871_MOESM1_ESM.pdf	https://archive-ouverte.unige.ch/download/94568a28-1c1e-4519-b1e8-c573b53f6e10	Public access	0	1	appendixes	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167783	Supplemental data	13059_2023_2871_MOESM2_ESM.xlsx	https://archive-ouverte.unige.ch/download/b05e2499-5065-4d71-a7ab-039b47003b0e	Public access	0	1	data supplements	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167783	Supplemental data	13059_2023_2871_MOESM3_ESM.xlsx	https://archive-ouverte.unige.ch/download/09b1f951-ad07-46ce-9edf-fdbb5a13394b	Public access	0	1	data supplements	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167783	Supplemental data	13059_2023_2871_MOESM4_ESM.xlsx	https://archive-ouverte.unige.ch/download/282b6b1c-a5b1-47da-b09d-4e912a9ff30d	Public access	0	1	data supplements	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167783	Supplemental data	13059_2023_2871_MOESM5_ESM.xlsx	https://archive-ouverte.unige.ch/download/c87297c5-3186-4481-acff-2697601144aa	Public access	0	1	data supplements	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167783	Appendix	13059_2023_2871_MOESM6_ESM.pdf	https://archive-ouverte.unige.ch/download/37aeb7e8-e1b4-46d3-8505-14bb9a9f6b77	Public access	0	1	appendixes	2023	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167805	Appendix	Annexes-tout.pdf	https://archive-ouverte.unige.ch/download/ff032b70-f57b-4185-97dd-3a1d0d151f57	Restricted access	0	1	appendixes	2023	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167815	Appendix	pone.0277277.s001.docx	https://archive-ouverte.unige.ch/download/3bc4e369-141a-4eb8-ae06-42e5adf51925	Public access	0	1	appendixes	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167815	Appendix	pone.0277277.s002.xlsx	https://archive-ouverte.unige.ch/download/109f5559-3588-40ef-b69e-aa80363f7447	Public access	0	1	appendixes	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167815	Appendix	pone.0277277.s003.xlsx	https://archive-ouverte.unige.ch/download/a42cae56-8431-40f3-b16c-c938691098d5	Public access	0	1	appendixes	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:167815	Appendix	pone.0277277.s004.docx	https://archive-ouverte.unige.ch/download/c43ff885-bc45-4e36-aacd-f73d887e2366	Public access	0	1	appendixes	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167815	Appendix	pone.0277277.s005.docx	https://archive-ouverte.unige.ch/download/2b6c1493-35da-46ee-89cb-c7abfdc24f42	Public access	0	1	appendixes	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167818	Appendix	Appendices_final_after_corrections.pdf	https://archive-ouverte.unige.ch/download/d631ba15-d7ac-4c62-b3ca-cb618c5fadcb	Public access / Restricted access until 2023-12-31	0	1	appendixes	2023	0	0	0	0	0	0	0	0	0	0	0	0	Thèse	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167826	Appendix	sj-docx-1-ejo-10.1177_1120672122114.docx	https://archive-ouverte.unige.ch/download/d713dca8-1e75-42f5-90e7-ff7e5477fc71	Public access	0	1	appendixes	2022	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167827	Supplemental data	40662_2021_272_MOESM1_ESM.docx	https://archive-ouverte.unige.ch/download/8f5b01b6-4ce6-4594-a95a-eaf28748c86b	Public access	0	1	data supplements	2022	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:167831	Supplemental data	2023 - Hadjimichael...Gibert - SUPP.pdf	https://archive-ouverte.unige.ch/download/c55bbc2c-2e03-40bb-869a-40af03c2466e	Public access	CC BY	1	data supplements	2023	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167874	Appendix	erv220001supp1_prod_1670963663.6228.pdf	https://archive-ouverte.unige.ch/download/688559cb-b58c-4dab-a4f2-7391fec4dd05	Restricted access	0	1	appendixes	2022	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167874	Appendix	erv220001supp2_prod_1670963663.6328.pdf	https://archive-ouverte.unige.ch/download/42567548-dd8d-481c-a63c-0527909edb12	Restricted access	0	1	appendixes	2022	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:167897	Supplemental data	biomedicines-2273784-supplementary.pdf	https://archive-ouverte.unige.ch/download/570e3f58-9b88-418a-8489-b0c0e1fe2def	Public access	CC BY-4.0	1	data supplements	2023	1	1	1	0	0	0	1	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168021	Appendix	41467_2023_36903_MOESM2_ESM.pdf	https://archive-ouverte.unige.ch/download/dc40438f-f8fe-4403-8fa2-80ea61dff2f8	Public access	0	1	appendixes	2023	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168021	Appendix	41467_2023_36903_MOESM5_ESM.pdf	https://archive-ouverte.unige.ch/download/293a701a-6922-429a-916e-ee7f0b227a1e	Public access	0	1	appendixes	2023	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168021	Appendix	41467_2023_36903_MOESM1_ESM.pdf	https://archive-ouverte.unige.ch/download/d7600db2-a716-4c39-a207-89aadb23ab2f	Public access	0	1	appendixes	2023	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168021	Appendix	41467_2023_36903_MOESM3_ESM.pdf	https://archive-ouverte.unige.ch/download/bb8d226e-8ba5-4b20-bee5-55dd04445607	Public access	0	1	appendixes	2023	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168021	Appendix	41467_2023_36903_MOESM4_ESM.xlsx	https://archive-ouverte.unige.ch/download/3a6a2890-62c5-44d5-bdf4-a9bf9f70a649	Public access	0	1	appendixes	2023	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:168093	Appendix	12974_2022_2604_MOESM1_ESM.docx	https://archive-ouverte.unige.ch/download/6baf2fdf-cebb-4144-a070-9681f3aca398	Public access	0	1	appendixes	2022	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:168093	Supplemental data	12974_2022_2604_MOESM2_ESM.xlsx	https://archive-ouverte.unige.ch/download/7bcb16af-6f74-49e5-aa03-1d39d69f72f1	Public access	0	1	data supplements	2022	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	XLSX
unige:168094	Supplemental data	Data_Sheet_1.PDF	https://archive-ouverte.unige.ch/download/51c7f6c5-4a08-4d69-8d9f-8d5a49df07d7	Public access	0	1	data supplements	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168149	Appendix	MASALA Bénédicte_Annexes1.pdf	https://archive-ouverte.unige.ch/download/01e8aa4a-7bec-440d-b9a5-91d661946cf6	Public access	0	1	appendixes	2022	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168149	Appendix	MASALA Bénédicte_Annexes 2.pdf	https://archive-ouverte.unige.ch/download/53c6f5bb-7af1-41cf-b9ba-b2b66a19950d	Public access	0	1	appendixes	2022	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168158	Appendix	JORNOD Christophe_Annexes.pdf	https://archive-ouverte.unige.ch/download/e030bb49-419f-4cc4-8a1c-84971e13faaa	Private access	0	1	appendixes	2023	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168158	Supplemental data	JORNOD Christophe_Fichier Multimedi.pdf	https://archive-ouverte.unige.ch/download/0b6534d0-2448-4259-bd96-d04f17b3321e	Private access	0	1	data supplements	2023	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168160	Supplemental data	GOUMAZ Alexandre_DossierMultimedia.pdf	https://archive-ouverte.unige.ch/download/61b6ec44-c152-4ec3-9eb5-e1e9a4029a93	Restricted access	0	1	data supplements	2023	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168168	Appendix	RODESCH Audrey_Annexes.pdf	https://archive-ouverte.unige.ch/download/c9b39b9b-9811-416a-ab98-9ab9d2719852	Public access	0	1	appendixes	2022	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168170	Appendix	TRABICHET Amélie_Annexes.pdf	https://archive-ouverte.unige.ch/download/777a6a0b-d67b-456a-818c-3e80b035f161	Public access	0	1	appendixes	2022	0	0	0	0	0	0	0	0	0	0	0	0	Master	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168224	Supplemental data	1-s2.0-S2666956023000119-mmc1.docx	https://archive-ouverte.unige.ch/download/32642ce9-e568-4f6b-bcdf-d8c4e06d0c6d	Public access	0	1	data supplements	2023	1	1	0	0	0	1	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:168224	Supplemental data	1-s2.0-S2666956023000119-mmc2.docx	https://archive-ouverte.unige.ch/download/f47dcf3e-f060-4351-8230-98b3a325d487	Public access	0	1	data supplements	2023	1	1	0	0	0	1	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:168267	Supplemental data	1-s2.0-S0091305722001873-mmc1.docx	https://archive-ouverte.unige.ch/download/957a6ed6-0e9d-4104-88db-14a882a0927c	Public access	0	1	data supplements	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	DOCX
unige:168274	Appendix	13244_2023_1388_MOESM1_ESM.pdf	https://archive-ouverte.unige.ch/download/82854ea5-a67d-4880-b1ea-716ed8afe124	Public access	0	1	appendixes	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
unige:168283	Appendix	journal.pone.0260776.s001.pdf	https://archive-ouverte.unige.ch/download/ed0ee95a-7778-47f5-9c83-111b49405193	Public access	0	1	appendixes	2021	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARCHIVE-OUVERTE.UNIGE.CH	PDF
