id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type	DOI	PMID	AOU	PUBMED	DATA_PUBMED	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
unige:160646	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/01.TP.0000804452.05254.9D	34908340	1	0	0	1	10.1097/01.TP.0000804452.05254.9D	W3216372030	True	bronze	2021	0
unige:161005	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/21614083.2021.2014039	34912587	1	0	0	1	10.1080/21614083.2021.2014039	W4206601958	True	gold	2021	0
unige:170893	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.YEBEH.2021.108471	34915430	1	0	0	1	10.1016/J.YEBEH.2021.108471	W4200292384	True	green	2022	0
unige:166898	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1177/00033197211068938	34979814	1	0	0	1	10.1177/00033197211068938	W4205869139	True	hybrid	2022	0
unige:174731	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1109/TNSRE.2022.3140888	34990367	1	0	0	1	10.1109/TNSRE.2022.3140888	W4206448483	True	gold	2022	0
unige:159714	2022	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.18176/JIACI.0777	35029149	1	0	0	1	10.18176/JIACI.0777	W4206166280	True	gold	2022	0
unige:163457	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/D41586-022-00463-2	35181775	1	0	0	1	10.1038/D41586-022-00463-2	W4213213179	False	closed	2022	0
unige:164898	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.11607/JOMI.8923	35235616	1	0	0	1	10.11607/JOMI.8923	W4214902791	True	green	2022	0
unige:176851	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/FNEUR.2022.829116	35250833	1	0	0	1	10.3389/FNEUR.2022.829116	W4213234103	True	gold	2022	0
unige:176129	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/BMJOPEN-2021-056352	35292498	1	0	0	1	10.1136/BMJOPEN-2021-056352	W4220814306	True	gold	2022	0
unige:163552	2022	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	Article scientifique	10.1093/CERCOR/BHAC119	35353177	1	0	0	1	10.1093/CERCOR/BHAC119	W4214919251	True	hybrid	2022	0
unige:161000	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique	10.1113/JP282609	35442531	1	0	0	1	10.1113/JP282609	W4224237243	True	hybrid	2022	0
unige:175422	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	Article scientifique	10.1177/09622802221090759	35469504	1	0	0	1	10.1177/09622802221090759	W4224862647	True	hybrid	2022	0
unige:171949	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1161/JAHA.121.023963	35535596	1	0	0	1	10.1161/JAHA.121.023963	W4280526505	True	gold	2022	0
unige:160976	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel	10.53738/REVMED.2022.18.781.923	35543681	1	0	0	1	10.53738/REVMED.2022.18.781.923	W4280537738	False	closed	2022	0
unige:162399	2022	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	Article scientifique	10.1093/CERCOR/BHAC146	35552662	1	0	0	1	10.1093/CERCOR/BHAC146	W4226277142	True	green	2022	0
unige:169041	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/CANCERS14092191	35565320	1	0	0	1	10.3390/CANCERS14092191	W4280602746	True	gold	2022	0
unige:174512	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1109/TBCAS.2022.3187828	35786560	1	0	0	1	10.1109/TBCAS.2022.3187828	W4283835789	True	hybrid	2022	0
unige:166402	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/BCR-2022-250557	35850788	1	0	0	1	10.1136/BCR-2022-250557	W4285810256	True	bronze	2022	0
unige:173761	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/IJMS23147585	35886930	1	0	0	1	10.3390/IJMS23147585	W4284966246	True	gold	2022	0
unige:164753	2022	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.3390/IJERPH19159536	35954898	1	0	0	1	10.3390/IJERPH19159536	W4289711263	True	gold	2022	0
unige:171951	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.4414/SMW.2022.W30217	36074038	1	0	0	1	10.4414/SMW.2022.W30217	W4294990832	True	gold	2022	0
unige:176837	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/MOP.0000000000001170	36081356	1	0	0	1	10.1097/MOP.0000000000001170	W4295079422	True	hybrid	2022	0
unige:164385	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1093/RHEUMATOLOGY/KEAC533	36099040	1	0	0	1	10.1093/RHEUMATOLOGY/KEAC533	W4295420237	False	closed	2022	0
unige:166813	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1093/RHEUMATOLOGY/KEAC500	36102818	1	0	0	1	10.1093/RHEUMATOLOGY/KEAC500	W4295681724	True	green	2022	0
unige:169008	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1097/DER.0000000000000945	36125788	1	0	0	1	10.1097/DER.0000000000000945	W4296702751	True	green	2022	0
unige:166872	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/DERMATOPATHOLOGY9030036	36135101	1	0	0	1	10.3390/DERMATOPATHOLOGY9030036	W4296087360	True	gold	2022	0
unige:164052	2022	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1128/JVI.00871-22	36190240	1	0	0	1	10.1128/JVI.00871-22	W4300690843	True	hybrid	2022	0
unige:164053	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1128/MBIO.01965-22	36200777	1	0	0	1	10.1128/MBIO.01965-22	W4302763161	True	gold	2022	0
unige:166942	2022	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EJO/CJAC061	36203363	1	0	0	1	10.1093/EJO/CJAC061	W4303045598	False	closed	2022	0
unige:164303	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1021/ACS.JMEDCHEM.2C01336	36216349	1	0	0	1	10.1021/ACS.JMEDCHEM.2C01336	W4304118768	True	hybrid	2022	0
unige:167030	2022	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.21614/CHIRURGIA.2766	36318688	1	0	0	1	10.21614/CHIRURGIA.2766	W4308058335	True	gold	2022	0
unige:173266	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/INFDIS/JIAC457	36433831	1	0	0	1	10.1093/INFDIS/JIAC457	W4309977620	False	closed	2022	0
unige:166651	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1177/15910199221145745	36529940	1	0	0	1	10.1177/15910199221145745	W4311933681	True	hybrid	2022	0
unige:173715	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1530/REP-22-0312	36538648	1	0	0	1	10.1530/REP-22-0312	W4312066132	True	bronze	2022	0
unige:166004	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/INFDIS/JIAC487	36542509	1	0	0	1	10.1093/INFDIS/JIAC487	W4312065292	True	bronze	2022	0
unige:166812	2022	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1093/STCLTM/SZAC081	36571216	1	0	0	1	10.1093/STCLTM/SZAC081	W4312194965	True	gold	2022	0
unige:167193	2022	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/PLPHYS/KIAC605	36583226	1	0	0	1	10.1093/PLPHYS/KIAC605	W4313312248	True	hybrid	2022	0
